Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
40,1765580621487,12/12/2025 23:03:41,1765580601909,-5,12/12/2025 18:03:21,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,8,1,opt1,Zone1,content_audio,1505,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
41,1765580623046,12/12/2025 23:03:43,1765580603469,-5,12/12/2025 18:03:23,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,8,2,opt2,Zone1,content_audio,1558,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
42,1765580623360,12/12/2025 23:03:43,1765580603785,-5,12/12/2025 18:03:23,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,8,3,response,Zone1,response_keyboard,313,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
43,1765580624362,12/12/2025 23:03:44,1765580604780,-5,12/12/2025 18:03:24,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,8,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
44,1765580625907,12/12/2025 23:03:45,1765580606319,-5,12/12/2025 18:03:26,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,1,opt1,Zone1,content_audio,1534,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
45,1765580627400,12/12/2025 23:03:47,1765580607820,-5,12/12/2025 18:03:27,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,2,opt2,Zone1,content_audio,1498,,,0,,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
46,1765580628301,12/12/2025 23:03:48,1765580608719,-5,12/12/2025 18:03:28,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,3,response,Zone1,response_keyboard,896,,1,1,1,,,,,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
47,1765580629307,12/12/2025 23:03:49,1765580609718,-5,12/12/2025 18:03:29,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,19,9,4,ITI,Zone1,timelimit_screen,1000.1399999999994,,,0,,,,,1,,2,recog-trial,wabon.mp3,wabin.mp3,1,wabon,wabin
48,1765580630812,12/12/2025 23:03:50,1765580611230,-5,12/12/2025 18:03:31,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,10,1,opt1,Zone1,content_audio,1506,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
49,1765580632338,12/12/2025 23:03:52,1765580612760,-5,12/12/2025 18:03:32,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,10,2,opt2,Zone1,content_audio,1528,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
50,1765580632623,12/12/2025 23:03:52,1765580613048,-5,12/12/2025 18:03:33,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,10,3,response,Zone1,response_keyboard,286,,1,1,1,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
51,1765580633623,12/12/2025 23:03:53,1765580614045,-5,12/12/2025 18:03:34,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,10,4,ITI,Zone1,timelimit_screen,1000.1599999999889,,,0,,,,,1,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
52,1765580635189,12/12/2025 23:03:55,1765580615609,-5,12/12/2025 18:03:35,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,11,1,opt1,Zone1,content_audio,1558,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
53,1765580636692,12/12/2025 23:03:56,1765580617110,-5,12/12/2025 18:03:37,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,11,2,opt2,Zone1,content_audio,1498,,,0,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
54,1765580637303,12/12/2025 23:03:57,1765580617729,-5,12/12/2025 18:03:37,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,11,3,response,Zone1,response_keyboard,618,,1,1,,,,,,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
55,1765580638304,12/12/2025 23:03:58,1765580618726,-5,12/12/2025 18:03:38,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,10,11,4,ITI,Zone1,timelimit_screen,1000.1399999999994,,,0,,,,,1,,2,recog-trial,pareng.mp3,parung.mp3,2,parung,pareng
56,1765580639823,12/12/2025 23:03:59,1765580620240,-5,12/12/2025 18:03:40,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,12,1,opt1,Zone1,content_audio,1507,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
57,1765580641316,12/12/2025 23:04:01,1765580621740,-5,12/12/2025 18:03:41,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,12,2,opt2,Zone1,content_audio,1498,,,0,,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
58,1765580641802,12/12/2025 23:04:01,1765580622226,-5,12/12/2025 18:03:42,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,12,3,response,Zone1,response_keyboard,485,,2,1,1,,,,,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
59,1765580642798,12/12/2025 23:04:02,1765580623220,-5,12/12/2025 18:03:43,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,6,12,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,destor.mp3,dester.mp3,2,dester,destor
60,1765580644306,12/12/2025 23:04:04,1765580624730,-5,12/12/2025 18:03:44,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,13,1,opt1,Zone1,content_audio,1504,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
61,1765580645836,12/12/2025 23:04:05,1765580626259,-5,12/12/2025 18:03:46,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,13,2,opt2,Zone1,content_audio,1528,,,0,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
62,1765580646123,12/12/2025 23:04:06,1765580626545,-5,12/12/2025 18:03:46,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,13,3,response,Zone1,response_keyboard,284,,2,1,,,,,,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
63,1765580647116,12/12/2025 23:04:07,1765580627540,-5,12/12/2025 18:03:47,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,11,13,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,peflin.mp3,peflun.mp3,1,peflin,peflun
64,1765580648661,12/12/2025 23:04:08,1765580629080,-5,12/12/2025 18:03:49,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,14,14,1,opt1,Zone1,content_audio,1536,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
65,1765580650188,12/12/2025 23:04:10,1765580630609,-5,12/12/2025 18:03:50,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,14,14,2,opt2,Zone1,content_audio,1527,,,0,,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
66,1765580650884,12/12/2025 23:04:10,1765580631302,-5,12/12/2025 18:03:51,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,14,14,3,response,Zone1,response_keyboard,691,,2,1,1,,,,,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
67,1765580651873,12/12/2025 23:04:11,1765580632298,-5,12/12/2025 18:03:52,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,14,14,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,regbo.mp3,regby.mp3,2,regby,regbo
68,1765580653447,12/12/2025 23:04:13,1765580633861,-5,12/12/2025 18:03:53,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,15,1,opt1,Zone1,content_audio,1559,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
69,1765580654948,12/12/2025 23:04:14,1765580635369,-5,12/12/2025 18:03:55,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,15,2,opt2,Zone1,content_audio,1504,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
70,1765580655269,12/12/2025 23:04:15,1765580635682,-5,12/12/2025 18:03:55,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,15,3,response,Zone1,response_keyboard,309,,2,1,1,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
71,1765580656260,12/12/2025 23:04:16,1765580636681,-5,12/12/2025 18:03:56,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,15,4,ITI,Zone1,timelimit_screen,1000.1399999999994,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
72,1765580658182,12/12/2025 23:04:18,1765580638604,-5,12/12/2025 18:03:58,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,20,1,1,Screen 1,advancementZone,continue_button,1920,,,0,,,,,,,,recog-Finish,,,,,
73,1765580658317,12/12/2025 23:04:18,1765580638616,-5,12/12/2025 18:03:58,250842,10,task-1ie9,,51378541,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 145.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,,,END TASK,,,,,92233,,,,,,,,,,,,,,,,
1,1765581658585,12/12/2025 23:20:58,1765581658490,-5,12/12/2025 18:20:58,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,
2,1765581674498,12/12/2025 23:21:14,1765581674453,-5,12/12/2025 18:21:14,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,1,1,1,Screen 1,advancementZone,continue_button,15850.199999988079,,,0,,,,,,,,recog-Instructions,,,,,
3,1765581675497,12/12/2025 23:21:15,1765581675426,-5,12/12/2025 18:21:15,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,1,Screen 1,Zone1,content_audio,963.4000000059605,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
4,1765581676516,12/12/2025 23:21:16,1765581676464,-5,12/12/2025 18:21:16,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,2,Screen 2,Zone1,content_audio,1022,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
5,1765581677348,12/12/2025 23:21:17,1765581677282,-5,12/12/2025 18:21:17,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,3,Screen 3,Zone1,response_keyboard,801.7000000178814,,2,1,1,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
6,1765581679324,12/12/2025 23:21:19,1765581679270,-5,12/12/2025 18:21:19,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,4,Screen 4,Zone1,timelimit_screen,999.7999999999993,,,0,,,,,1,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
7,1765581680244,12/12/2025 23:21:20,1765581680185,-5,12/12/2025 18:21:20,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,1,Screen 1,Zone1,content_audio,878,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
8,1765581681089,12/12/2025 23:21:21,1765581681044,-5,12/12/2025 18:21:21,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,2,Screen 2,Zone1,content_audio,844,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
9,1765581681612,12/12/2025 23:21:21,1765581681559,-5,12/12/2025 18:21:21,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,3,Screen 3,Zone1,response_keyboard,508.09999999403954,,1,1,1,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
10,1765581683598,12/12/2025 23:21:23,1765581683552,-5,12/12/2025 18:21:23,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,4,Screen 4,Zone1,timelimit_screen,999.7999999999993,,,0,,,,,1,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
11,1765581689307,12/12/2025 23:21:29,1765581689238,-5,12/12/2025 18:21:29,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,4,1,1,Screen 1,advancementZone,continue_button,5641.0999999940395,,,0,,,,,,,,recog-Remind,,,,,
12,1765581690911,12/12/2025 23:21:30,1765581690864,-5,12/12/2025 18:21:30,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,1,1,opt1,Zone1,content_audio,1611.0999999940395,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
13,1765581692457,12/12/2025 23:21:32,1765581692404,-5,12/12/2025 18:21:32,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,1,2,opt2,Zone1,content_audio,1535.699999988079,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
14,1765581693753,12/12/2025 23:21:33,1765581693711,-5,12/12/2025 18:21:33,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,1,3,response,Zone1,response_keyboard,1297.199999988079,,2,1,1,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
15,1765581694746,12/12/2025 23:21:34,1765581694699,-5,12/12/2025 18:21:34,250842,10,task-1ie9,,51378810,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1360x768,1360x641,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,1,4,ITI,Zone1,timelimit_screen,999.8000000000029,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
